Date,Province_name,Confirmed
2020/5/26,Northern Territory,29
2020/5/27,Northern Territory,29
2020/5/28,Northern Territory,29
2020/5/29,Northern Territory,29
2020/5/30,Northern Territory,29
2020/5/31,Northern Territory,29
2020/6/1,Northern Territory,29
2020/6/2,Northern Territory,29
2020/6/3,Northern Territory,29
2020/6/4,Northern Territory,29
2020/6/5,Northern Territory,29
2020/6/6,Northern Territory,29
2020/6/7,Northern Territory,29
2020/6/8,Northern Territory,29
2020/6/9,Northern Territory,29
2020/6/10,Northern Territory,29
2020/6/11,Northern Territory,29
2020/6/12,Northern Territory,29
2020/6/13,Northern Territory,29
2020/6/14,Northern Territory,29
2020/6/15,Northern Territory,29
2020/6/16,Northern Territory,29
2020/6/17,Northern Territory,29
2020/6/18,Northern Territory,29
2020/6/19,Northern Territory,29
2020/6/20,Northern Territory,29
2020/6/21,Northern Territory,29
2020/6/22,Northern Territory,29
2020/6/23,Northern Territory,29
2020/6/24,Northern Territory,29
2020/6/25,Northern Territory,29
2020/6/26,Northern Territory,29
2020/6/27,Northern Territory,29
2020/6/28,Northern Territory,29
2020/6/29,Northern Territory,29
2020/6/30,Northern Territory,29
2020/7/1,Northern Territory,30
2020/7/2,Northern Territory,30
2020/7/3,Northern Territory,30
2020/7/4,Northern Territory,30
2020/7/5,Northern Territory,30
2020/7/6,Northern Territory,30
2020/7/7,Northern Territory,30
2020/7/8,Northern Territory,30
2020/7/9,Northern Territory,31
2020/7/10,Northern Territory,31
2020/7/11,Northern Territory,31
2020/7/12,Northern Territory,31
2020/7/13,Northern Territory,31
2020/7/14,Northern Territory,31
2020/7/15,Northern Territory,31
2020/7/16,Northern Territory,31
2020/7/17,Northern Territory,31
2020/7/18,Northern Territory,31
2020/7/19,Northern Territory,31
2020/7/20,Northern Territory,31
2020/7/21,Northern Territory,31
2020/7/22,Northern Territory,31
2020/7/23,Northern Territory,31
2020/7/24,Northern Territory,31
2020/7/25,Northern Territory,31
2020/7/26,Northern Territory,31
2020/7/27,Northern Territory,31
2020/7/28,Northern Territory,31
2020/7/29,Northern Territory,31
2020/7/30,Northern Territory,31
2020/7/31,Northern Territory,33
2020/8/1,Northern Territory,33
2020/8/2,Northern Territory,33
2020/8/3,Northern Territory,33
2020/8/4,Northern Territory,33
2020/8/5,Northern Territory,33
2020/8/6,Northern Territory,33
2020/8/7,Northern Territory,33
2020/8/8,Northern Territory,33
2020/8/9,Northern Territory,33
2020/8/10,Northern Territory,33
2020/8/11,Northern Territory,33
2020/8/12,Northern Territory,33
2020/8/13,Northern Territory,33
2020/8/14,Northern Territory,33
2020/8/15,Northern Territory,33
2020/8/16,Northern Territory,33
2020/8/17,Northern Territory,33
2020/8/18,Northern Territory,33
2020/8/19,Northern Territory,33
2020/8/20,Northern Territory,33
2020/8/21,Northern Territory,33
2020/8/22,Northern Territory,33
2020/8/23,Northern Territory,33
2020/8/24,Northern Territory,33
2020/8/25,Northern Territory,33
2020/8/26,Northern Territory,33
2020/8/27,Northern Territory,33
2020/8/28,Northern Territory,33
2020/8/29,Northern Territory,33
2020/8/30,Northern Territory,33
2020/8/31,Northern Territory,33
2020/9/1,Northern Territory,33
2020/9/2,Northern Territory,33
2020/9/3,Northern Territory,33
2020/9/4,Northern Territory,33
2020/9/5,Northern Territory,33
2020/9/6,Northern Territory,33
2020/9/7,Northern Territory,33
2020/9/8,Northern Territory,33
2020/9/9,Northern Territory,33
2020/9/10,Northern Territory,33
2020/9/11,Northern Territory,33
2020/9/12,Northern Territory,33
2020/9/13,Northern Territory,33
2020/9/14,Northern Territory,33
2020/9/15,Northern Territory,33
2020/9/16,Northern Territory,33
2020/9/17,Northern Territory,33
2020/9/18,Northern Territory,33
2020/9/19,Northern Territory,33
2020/9/20,Northern Territory,33
2020/9/21,Northern Territory,33
2020/9/22,Northern Territory,33
2020/9/23,Northern Territory,33
2020/9/24,Northern Territory,33
2020/9/25,Northern Territory,33
2020/9/26,Northern Territory,33
2020/9/27,Northern Territory,33
2020/9/28,Northern Territory,33
2020/9/29,Northern Territory,33
2020/9/30,Northern Territory,33
2020/10/1,Northern Territory,33
2020/10/2,Northern Territory,33
2020/10/3,Northern Territory,33
2020/10/4,Northern Territory,33
2020/10/5,Northern Territory,33
2020/10/6,Northern Territory,33
2020/10/7,Northern Territory,33
2020/10/8,Northern Territory,33
2020/10/9,Northern Territory,33
2020/10/10,Northern Territory,33
2020/10/11,Northern Territory,33
2020/10/12,Northern Territory,33
2020/10/13,Northern Territory,33
2020/10/14,Northern Territory,33
2020/10/15,Northern Territory,33
2020/10/16,Northern Territory,33
2020/10/17,Northern Territory,33
2020/10/18,Northern Territory,33
2020/10/19,Northern Territory,33
2020/10/20,Northern Territory,33
2020/10/21,Northern Territory,33
2020/10/22,Northern Territory,33
2020/10/23,Northern Territory,33
2020/10/24,Northern Territory,33
2020/10/25,Northern Territory,33
2020/10/26,Northern Territory,33
2020/10/27,Northern Territory,33
2020/10/28,Northern Territory,37
2020/10/29,Northern Territory,37
2020/10/30,Northern Territory,38
2020/10/31,Northern Territory,38
2020/11/1,Northern Territory,38
2020/11/2,Northern Territory,38
2020/11/3,Northern Territory,38
2020/11/4,Northern Territory,39
2020/11/5,Northern Territory,39
2020/11/6,Northern Territory,39
2020/11/7,Northern Territory,39
2020/11/8,Northern Territory,39
2020/11/9,Northern Territory,40
2020/11/10,Northern Territory,41
2020/11/11,Northern Territory,42
2020/11/12,Northern Territory,42
2020/11/13,Northern Territory,46
2020/11/14,Northern Territory,46
2020/11/15,Northern Territory,46
2020/11/16,Northern Territory,46
2020/11/17,Northern Territory,46
2020/11/18,Northern Territory,46
2020/11/19,Northern Territory,46
2020/11/20,Northern Territory,46
2020/11/21,Northern Territory,46
2020/11/22,Northern Territory,46
2020/11/23,Northern Territory,47
2020/11/24,Northern Territory,48
2020/11/25,Northern Territory,49
2020/11/26,Northern Territory,52
2020/11/27,Northern Territory,52
2020/11/28,Northern Territory,52
2020/11/29,Northern Territory,52
2020/11/30,Northern Territory,53
2020/12/1,Northern Territory,53
2020/12/2,Northern Territory,59
2020/12/3,Northern Territory,59
2020/12/4,Northern Territory,59
2020/12/5,Northern Territory,59
2020/12/6,Northern Territory,59
2020/12/7,Northern Territory,61
2020/12/8,Northern Territory,61
2020/12/9,Northern Territory,61
2020/12/10,Northern Territory,62
2020/12/11,Northern Territory,62
2020/12/12,Northern Territory,62
2020/12/13,Northern Territory,63
2020/12/14,Northern Territory,66
2020/12/15,Northern Territory,66
2020/12/16,Northern Territory,68
2020/12/17,Northern Territory,68
2020/12/18,Northern Territory,69
2020/12/19,Northern Territory,71
2020/12/20,Northern Territory,71
2020/12/21,Northern Territory,71
2020/12/22,Northern Territory,71
2020/12/23,Northern Territory,73
2020/12/24,Northern Territory,73
2020/12/25,Northern Territory,73
2020/12/26,Northern Territory,73
2020/12/27,Northern Territory,73
2020/12/28,Northern Territory,74
2020/12/29,Northern Territory,74
2020/1/22,Queensland,0
2020/1/23,Queensland,0
2020/1/24,Queensland,0
2020/1/25,Queensland,0
2020/1/26,Queensland,0
2020/1/27,Queensland,0
2020/1/28,Queensland,0
2020/1/29,Queensland,1
2020/1/30,Queensland,3
2020/1/31,Queensland,2
2020/2/1,Queensland,3
2020/2/2,Queensland,2
2020/2/3,Queensland,2
2020/2/4,Queensland,3
2020/2/5,Queensland,3
2020/2/6,Queensland,4
2020/2/7,Queensland,5
2020/2/8,Queensland,5
2020/2/9,Queensland,5
2020/2/10,Queensland,5
2020/2/11,Queensland,5
2020/2/12,Queensland,5
2020/2/13,Queensland,5
2020/2/14,Queensland,5
2020/2/15,Queensland,5
2020/2/16,Queensland,5
2020/2/17,Queensland,5
2020/2/18,Queensland,5
2020/2/19,Queensland,5
2020/2/20,Queensland,5
2020/2/21,Queensland,5
2020/2/22,Queensland,5
2020/2/23,Queensland,5
2020/2/24,Queensland,5
2020/2/25,Queensland,5
2020/2/26,Queensland,5
2020/2/27,Queensland,5
2020/2/28,Queensland,5
2020/2/29,Queensland,9
2020/3/1,Queensland,9
2020/3/2,Queensland,9
2020/3/3,Queensland,11
2020/3/4,Queensland,11
2020/3/5,Queensland,13
2020/3/6,Queensland,13
2020/3/7,Queensland,13
2020/3/8,Queensland,15
2020/3/9,Queensland,15
2020/3/10,Queensland,18
2020/3/11,Queensland,20
2020/3/12,Queensland,20
2020/3/13,Queensland,35
2020/3/14,Queensland,46
2020/3/15,Queensland,61
2020/3/16,Queensland,68
2020/3/17,Queensland,78
2020/3/18,Queensland,94
2020/3/19,Queensland,144
2020/3/20,Queensland,184
2020/3/21,Queensland,221
2020/3/22,Queensland,259
2020/3/23,Queensland,319
2020/3/24,Queensland,397
2020/3/25,Queensland,443
2020/3/26,Queensland,493
2020/3/27,Queensland,555
2020/3/28,Queensland,625
2020/3/29,Queensland,656
2020/3/30,Queensland,689
2020/3/31,Queensland,743
2020/4/1,Queensland,781
2020/4/2,Queensland,835
2020/4/3,Queensland,873
2020/4/4,Queensland,900
2020/4/5,Queensland,907
2020/4/6,Queensland,921
2020/4/7,Queensland,934
2020/4/8,Queensland,943
2020/4/9,Queensland,953
2020/4/10,Queensland,965
2020/4/11,Queensland,974
2020/4/12,Queensland,983
2020/4/13,Queensland,987
2020/4/14,Queensland,998
2020/4/15,Queensland,999
2020/4/16,Queensland,1001
2020/4/17,Queensland,1007
2020/4/18,Queensland,1015
2020/4/19,Queensland,1019
2020/4/20,Queensland,1019
2020/4/21,Queensland,1024
2020/4/22,Queensland,1024
2020/4/23,Queensland,1026
2020/4/24,Queensland,1026
2020/4/25,Queensland,1026
2020/4/26,Queensland,1030
2020/4/27,Queensland,1033
2020/4/28,Queensland,1034
2020/4/29,Queensland,1033
2020/4/30,Queensland,1033
2020/5/1,Queensland,1034
2020/5/2,Queensland,1035
2020/5/3,Queensland,1038
2020/5/4,Queensland,1043
2020/5/5,Queensland,1043
2020/5/6,Queensland,1045
2020/5/7,Queensland,1045
2020/5/8,Queensland,1045
2020/5/9,Queensland,1045
2020/5/10,Queensland,1045
2020/5/11,Queensland,1051
2020/5/12,Queensland,1052
2020/5/13,Queensland,1051
2020/5/14,Queensland,1054
2020/5/15,Queensland,1055
2020/5/16,Queensland,1055
2020/5/17,Queensland,1057
2020/5/18,Queensland,1057
2020/5/19,Queensland,1058
2020/5/20,Queensland,1058
2020/5/21,Queensland,1058
2020/5/22,Queensland,1060
2020/5/23,Queensland,1061
2020/5/24,Queensland,1056
2020/5/25,Queensland,1057
2020/5/26,Queensland,1058
2020/5/27,Queensland,1058
2020/5/28,Queensland,1058
2020/5/29,Queensland,1058
2020/5/30,Queensland,1058
2020/5/31,Queensland,1058
2020/6/1,Queensland,1059
2020/6/2,Queensland,1059
2020/6/3,Queensland,1060
2020/6/4,Queensland,1060
2020/6/5,Queensland,1061
2020/6/6,Queensland,1061
2020/6/7,Queensland,1062
2020/6/8,Queensland,1062
2020/6/9,Queensland,1062
2020/6/10,Queensland,1063
2020/6/11,Queensland,1064
2020/6/12,Queensland,1065
2020/6/13,Queensland,1065
2020/6/14,Queensland,1065
2020/6/15,Queensland,1065
2020/6/16,Queensland,1066
2020/6/17,Queensland,1066
2020/6/18,Queensland,1066
2020/6/19,Queensland,1066
2020/6/20,Queensland,1066
2020/6/21,Queensland,1066
2020/6/22,Queensland,1066
2020/6/23,Queensland,1066
2020/6/24,Queensland,1066
2020/6/25,Queensland,1067
2020/6/26,Queensland,1067
2020/6/27,Queensland,1067
2020/6/28,Queensland,1067
2020/6/29,Queensland,1067
2020/6/30,Queensland,1067
2020/7/1,Queensland,1067
2020/7/2,Queensland,1067
2020/7/3,Queensland,1067
2020/7/4,Queensland,1067
2020/7/5,Queensland,1067
2020/7/6,Queensland,1068
2020/7/7,Queensland,1068
2020/7/8,Queensland,1068
2020/7/9,Queensland,1068
2020/7/10,Queensland,1070
2020/7/11,Queensland,1070
2020/7/12,Queensland,1071
2020/7/13,Queensland,1071
2020/7/14,Queensland,1071
2020/7/15,Queensland,1071
2020/7/16,Queensland,1071
2020/7/17,Queensland,1071
2020/7/18,Queensland,1071
2020/7/19,Queensland,1072
2020/7/20,Queensland,1072
2020/7/21,Queensland,1073
2020/7/22,Queensland,1074
2020/7/23,Queensland,1076
2020/7/24,Queensland,1076
2020/7/25,Queensland,1076
2020/7/26,Queensland,1076
2020/7/27,Queensland,1076
2020/7/28,Queensland,1078
2020/7/29,Queensland,1082
2020/7/30,Queensland,1083
2020/7/31,Queensland,1084
2020/8/1,Queensland,1085
2020/8/2,Queensland,1085
2020/8/3,Queensland,1085
2020/8/4,Queensland,1088
2020/8/5,Queensland,1088
2020/8/6,Queensland,1087
2020/8/7,Queensland,1088
2020/8/8,Queensland,1088
2020/8/9,Queensland,1089
2020/8/10,Queensland,1089
2020/8/11,Queensland,1089
2020/8/12,Queensland,1089
2020/8/13,Queensland,1091
2020/8/14,Queensland,1091
2020/8/15,Queensland,1091
2020/8/16,Queensland,1091
2020/8/17,Queensland,1091
2020/8/18,Queensland,1092
2020/8/19,Queensland,1093
2020/8/20,Queensland,1094
2020/8/21,Queensland,1103
2020/8/22,Queensland,1105
2020/8/23,Queensland,1106
2020/8/24,Queensland,1106
2020/8/25,Queensland,1107
2020/8/26,Queensland,1110
2020/8/27,Queensland,1113
2020/8/28,Queensland,1117
2020/8/29,Queensland,1121
2020/8/30,Queensland,1122
2020/8/31,Queensland,1124
2020/9/1,Queensland,1126
2020/9/2,Queensland,1128
2020/9/3,Queensland,1128
2020/9/4,Queensland,1129
2020/9/5,Queensland,1131
2020/9/6,Queensland,1133
2020/9/7,Queensland,1134
2020/9/8,Queensland,1143
2020/9/9,Queensland,1143
2020/9/10,Queensland,1145
2020/9/11,Queensland,1149
2020/9/12,Queensland,1149
2020/9/13,Queensland,1149
2020/9/14,Queensland,1150
2020/9/15,Queensland,1149
2020/9/16,Queensland,1150
2020/9/17,Queensland,1150
2020/9/18,Queensland,1150
2020/9/19,Queensland,1152
2020/9/20,Queensland,1153
2020/9/21,Queensland,1153
2020/9/22,Queensland,1153
2020/9/23,Queensland,1153
2020/9/24,Queensland,1153
2020/9/25,Queensland,1156
2020/9/26,Queensland,1157
2020/9/27,Queensland,1157
2020/9/28,Queensland,1157
2020/9/29,Queensland,1157
2020/9/30,Queensland,1157
2020/10/1,Queensland,1160
2020/10/2,Queensland,1160
2020/10/3,Queensland,1160
2020/10/4,Queensland,1160
2020/10/5,Queensland,1160
2020/10/6,Queensland,1160
2020/10/7,Queensland,1160
2020/10/8,Queensland,1160
2020/10/9,Queensland,1161
2020/10/10,Queensland,1161
2020/10/11,Queensland,1161
2020/10/12,Queensland,1161
2020/10/13,Queensland,1161
2020/10/14,Queensland,1162
2020/10/15,Queensland,1164
2020/10/16,Queensland,1164
2020/10/17,Queensland,1164
2020/10/18,Queensland,1164
2020/10/19,Queensland,1164
2020/10/20,Queensland,1165
2020/10/21,Queensland,1165
2020/10/22,Queensland,1167
2020/10/23,Queensland,1167
2020/10/24,Queensland,1167
2020/10/25,Queensland,1167
2020/10/26,Queensland,1167
2020/10/27,Queensland,1169
2020/10/28,Queensland,1169
2020/10/29,Queensland,1172
2020/10/30,Queensland,1171
2020/10/31,Queensland,1172
2020/11/1,Queensland,1172
2020/11/2,Queensland,1175
2020/11/3,Queensland,1177
2020/11/4,Queensland,1177
2020/11/5,Queensland,1177
2020/11/6,Queensland,1177
2020/11/7,Queensland,1177
2020/11/8,Queensland,1177
2020/11/9,Queensland,1178
2020/11/10,Queensland,1179
2020/11/11,Queensland,1182
2020/11/12,Queensland,1183
2020/11/13,Queensland,1185
2020/11/14,Queensland,1185
2020/11/15,Queensland,1185
2020/11/16,Queensland,1186
2020/11/17,Queensland,1187
2020/11/18,Queensland,1190
2020/11/19,Queensland,1190
2020/11/20,Queensland,1192
